Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1687,13:13:53.7962,H,-1.469449,1.018829,-1.186885,-0.9998183,0.00970971,-0.008107824,-0.01426597,358.8742,0.9132612,1.625973
1687,13:13:53.7962,T,-1.479935,0.8159419,-1.375157,0.07890239,-0.9959778,-0.01342552,0.04028062,351.0201,184.7827,178.0797
1688,13:13:53.8072,H,-1.46948,1.018808,-1.186856,-0.9998183,0.009669074,-0.008067368,-0.01431477,358.8789,0.9086356,1.631648
1688,13:13:53.8072,T,-1.479301,0.8157543,-1.374914,0.07882019,-0.9959863,-0.01326809,0.04028358,351.0287,184.7814,178.0982
1689,13:13:53.8182,H,-1.469463,1.018787,-1.186777,-0.9998198,0.009567139,-0.007907422,-0.01436842,358.8908,0.8904109,1.638063
1689,13:13:53.8182,T,-1.47928,0.8157426,-1.374924,0.07884779,-0.9959874,-0.01325461,0.04020434,351.0254,184.7722,178.1004
1690,13:13:53.8297,H,-1.469483,1.018761,-1.186751,-0.9998211,0.009413239,-0.007790007,-0.01443878,358.9086,0.8771279,1.646389
1690,13:13:53.8297,T,-1.479623,0.8159298,-1.375095,0.07883815,-0.9959971,-0.0133135,0.03996475,351.0263,184.745,178.0958
1691,13:13:53.8407,H,-1.469447,1.018755,-1.186681,-0.9998213,0.009285617,-0.007716194,-0.01454787,358.9232,0.8687597,1.659079
1691,13:13:53.8407,T,-1.479614,0.8159256,-1.375103,0.07892023,-0.9959923,-0.0133582,0.03990654,351.017,184.7389,178.0907
1692,13:13:53.8516,H,-1.469488,1.018713,-1.186616,-0.9998211,0.009160312,-0.007691605,-0.01465261,358.9375,0.8660363,1.671216
1692,13:13:53.8516,T,-1.479322,0.8159297,-1.374992,0.07895157,-0.9959893,-0.01333922,0.03992595,351.0133,184.741,178.0926
1693,13:13:53.8626,H,-1.469485,1.018713,-1.186548,-0.9998213,0.008963738,-0.007674672,-0.01476767,358.96,0.8643017,1.684585
1693,13:13:53.8626,T,-1.479304,0.8159561,-1.375008,0.0790241,-0.9959873,-0.01334369,0.03983067,351.0049,184.7303,178.0926
1694,13:13:53.8746,H,-1.469462,1.018685,-1.186494,-0.9998227,0.008882768,-0.007552435,-0.01478469,358.9695,0.8504114,1.686729
1694,13:13:53.8746,T,-1.480024,0.8163106,-1.375259,0.07918036,-0.9959826,-0.01342884,0.03960763,350.9869,184.7056,178.084
